# ID(s) interactor A,ID(s) interactor B,Alt. ID(s) interactor A,Alt. ID(s) interactor B,Alias(es) interactor A,Alias(es) interactor B,Interaction detection method(s),Publication 1st author(s),Publication Identifier(s),Taxid interactor A,Taxid interactor B,Interaction type(s),Source database(s),Interaction identifier(s),Confidence value(s)
uniprotkb:Q8LGG0,uniprotkb:Q96331,uniprotkb:Q8LGG0|intact:EBI-1641228|ensemblplants:AT5G64350.1|uniprotkb:O04263,uniprotkb:O23640|uniprotkb:Q541V4|uniprotkb:Q9SAN6|ensemblplants:AT4G25200.1|intact:EBI-4424847|uniprotkb:Q96331,psi-mi:fkb12_arath(display_short)|psi-mi:Peptidyl-prolyl cis-trans isomerase FKBP12(display_long)|uniprotkb:FKBP12(gene name)|uniprotkb:FKP12(gene name synonym)|uniprotkb:FK506-binding protein 12(gene name synonym)|uniprotkb:Rotamase(gene name synonym)|uniprotkb:Immunophilin FKBP12(gene name synonym)|uniprotkb:FKBP-12(gene name synonym)|uniprotkb:12 kDa FK506-binding protein(gene name synonym)|uniprotkb:At5g64350(locus name)|uniprotkb:MSJ1.19(orf name)|IntAct:AT5G64350(author assigned name),"psi-mi:hs23m_arath(display_short)|psi-mi:23.6 kDa heat shock protein, mitochondrial(display_long)|uniprotkb:F24A6.40(orf name)|uniprotkb:At4g25200(locus name)|uniprotkb:HSP23.6(gene name)|IntAct:AT4G25200(author assigned name)","psi-mi:""MI:0397""(two hybrid array)",Arabidopsis Consortium. et al.(2011),intact:EBI-4479889|pubmed:21798944|imex:IM-16043,"taxid:3702(arath)|taxid:3702(""Arabidopsis thaliana (Mouse-ear cress)"")","taxid:3702(arath)|taxid:3702(""Arabidopsis thaliana (Mouse-ear cress)"")","psi-mi:""MI:0915""(physical association)","psi-mi:""MI:0469""(European Bioinformatics Institute)",intact:EBI-4501856|imex:IM-16043-2482,intact-miscore:0.37
uniprotkb:Q96331,uniprotkb:Q8RWF0,uniprotkb:O23640|uniprotkb:Q541V4|uniprotkb:Q9SAN6|ensemblplants:AT4G25200.1|intact:EBI-4424847|uniprotkb:Q96331,uniprotkb:Q8RWF0|intact:EBI-594422|ensemblplants:AT5G45620.1|uniprotkb:Q9FK79,"psi-mi:hs23m_arath(display_short)|psi-mi:23.6 kDa heat shock protein, mitochondrial(display_long)|uniprotkb:F24A6.40(orf name)|uniprotkb:At4g25200(locus name)|uniprotkb:HSP23.6(gene name)|IntAct:AT4G25200(author assigned name)",psi-mi:ps13a_arath(display_short)|psi-mi:26S proteasome non-ATPase regulatory subunit 13 homolog A(display_long)|uniprotkb:RPN9A(gene name)|uniprotkb:At5g45620(locus name)|uniprotkb:MRA19.2(orf name)|uniprotkb:26S proteasome regulatory subunit S11 homolog A(gene name synonym)|uniprotkb:26S proteasome regulatory subunit RPN9a(gene name synonym)|IntAct:AT5G45620(author assigned name),"psi-mi:""MI:0397""(two hybrid array)",Arabidopsis Consortium. et al.(2011),intact:EBI-4479889|pubmed:21798944|imex:IM-16043,"taxid:3702(arath)|taxid:3702(""Arabidopsis thaliana (Mouse-ear cress)"")","taxid:3702(arath)|taxid:3702(""Arabidopsis thaliana (Mouse-ear cress)"")","psi-mi:""MI:0915""(physical association)","psi-mi:""MI:0469""(European Bioinformatics Institute)",intact:EBI-4502024|imex:IM-16043-2503,intact-miscore:0.37
uniprotkb:Q8RWS8,uniprotkb:Q96331,uniprotkb:Q8RWS8|intact:EBI-4472192|ensemblplants:AT2G41720.1|uniprotkb:O22948,uniprotkb:O23640|uniprotkb:Q541V4|uniprotkb:Q9SAN6|ensemblplants:AT4G25200.1|intact:EBI-4424847|uniprotkb:Q96331,psi-mi:pp199_arath(display_short)|psi-mi:Pentatricopeptide repeat-containing protein At2g41720(display_long)|uniprotkb:EMB2654(gene name)|uniprotkb:At2g41720(locus name)|uniprotkb:T11A7.18(orf name)|uniprotkb:Protein EMBRYO DEFECTIVE 2654(gene name synonym)|IntAct:AT2G41720(author assigned name),"psi-mi:hs23m_arath(display_short)|psi-mi:23.6 kDa heat shock protein, mitochondrial(display_long)|uniprotkb:F24A6.40(orf name)|uniprotkb:At4g25200(locus name)|uniprotkb:HSP23.6(gene name)|IntAct:AT4G25200(author assigned name)","psi-mi:""MI:0397""(two hybrid array)",Arabidopsis Consortium. et al.(2011),intact:EBI-4479889|pubmed:21798944|imex:IM-16043,"taxid:3702(arath)|taxid:3702(""Arabidopsis thaliana (Mouse-ear cress)"")","taxid:3702(arath)|taxid:3702(""Arabidopsis thaliana (Mouse-ear cress)"")","psi-mi:""MI:0915""(physical association)","psi-mi:""MI:0469""(European Bioinformatics Institute)",intact:EBI-4502256|imex:IM-16043-2532,intact-miscore:0.37
uniprotkb:Q96331,uniprotkb:F4JL11,uniprotkb:O23640|uniprotkb:Q541V4|uniprotkb:Q9SAN6|ensemblplants:AT4G25200.1|intact:EBI-4424847|uniprotkb:Q96331,intact:EBI-2130948|uniprotkb:O49600|uniprotkb:Q9ASV4|ensemblplants:AT4G16143.1|ensemblplants:AT4G16143.2|intact:EBI-1253508|uniprotkb:F4JL11,"psi-mi:hs23m_arath(display_short)|psi-mi:23.6 kDa heat shock protein, mitochondrial(display_long)|uniprotkb:F24A6.40(orf name)|uniprotkb:At4g25200(locus name)|uniprotkb:HSP23.6(gene name)|IntAct:AT4G25200(author assigned name)",psi-mi:impa2_arath(display_short)|psi-mi:Importin subunit alpha-2(display_long)|uniprotkb:At4g16143(locus name)|uniprotkb:IMPA2(gene name)|IntAct:AT4G16143(author assigned name),"psi-mi:""MI:0397""(two hybrid array)",Arabidopsis Consortium. et al.(2011),intact:EBI-4479889|pubmed:21798944|imex:IM-16043,"taxid:3702(arath)|taxid:3702(""Arabidopsis thaliana (Mouse-ear cress)"")","taxid:3702(arath)|taxid:3702(""Arabidopsis thaliana (Mouse-ear cress)"")","psi-mi:""MI:0915""(physical association)","psi-mi:""MI:0469""(European Bioinformatics Institute)",intact:EBI-4511248|imex:IM-16043-3656,intact-miscore:0.37
uniprotkb:Q9FHK4,uniprotkb:Q96331,ensemblplants:AT5G05190.1|intact:EBI-1544548|uniprotkb:Q9FHK4,uniprotkb:O23640|uniprotkb:Q541V4|uniprotkb:Q9SAN6|ensemblplants:AT4G25200.1|intact:EBI-4424847|uniprotkb:Q96331,psi-mi:edr4_arath(display_short)|psi-mi:Protein ENHANCED DISEASE RESISTANCE 4(display_long)|uniprotkb:Y-1(gene name synonym)|uniprotkb:K2A11.6(orf name)|uniprotkb:At5g05190(locus name)|uniprotkb:EDR4(gene name)|IntAct:AT5G05190(author assigned name),"psi-mi:hs23m_arath(display_short)|psi-mi:23.6 kDa heat shock protein, mitochondrial(display_long)|uniprotkb:F24A6.40(orf name)|uniprotkb:At4g25200(locus name)|uniprotkb:HSP23.6(gene name)|IntAct:AT4G25200(author assigned name)","psi-mi:""MI:0397""(two hybrid array)",Arabidopsis Consortium. et al.(2011),intact:EBI-4479889|pubmed:21798944|imex:IM-16043,"taxid:3702(arath)|taxid:3702(""Arabidopsis thaliana (Mouse-ear cress)"")","taxid:3702(arath)|taxid:3702(""Arabidopsis thaliana (Mouse-ear cress)"")","psi-mi:""MI:0915""(physical association)","psi-mi:""MI:0469""(European Bioinformatics Institute)",intact:EBI-4514712|imex:IM-16043-4089,intact-miscore:0.37
uniprotkb:Q96331,uniprotkb:Q8GX77,uniprotkb:O23640|uniprotkb:Q541V4|uniprotkb:Q9SAN6|ensemblplants:AT4G25200.1|intact:EBI-4424847|uniprotkb:Q96331,uniprotkb:Q84WH3|uniprotkb:O64786|uniprotkb:F4HTJ7|ensemblplants:AT1G61340.1|ensemblplants:AT1G61340.2|intact:EBI-4439133|uniprotkb:Q8GX77,"psi-mi:hs23m_arath(display_short)|psi-mi:23.6 kDa heat shock protein, mitochondrial(display_long)|uniprotkb:F24A6.40(orf name)|uniprotkb:At4g25200(locus name)|uniprotkb:HSP23.6(gene name)|IntAct:AT4G25200(author assigned name)",psi-mi:fb316_arath(display_short)|psi-mi:F-box protein At1g61340(display_long)|uniprotkb:T1F9.17(orf name)|uniprotkb:At1g61340(locus name)|IntAct:AT1G61340(author assigned name),"psi-mi:""MI:0397""(two hybrid array)",Arabidopsis Consortium. et al.(2011),intact:EBI-4479889|pubmed:21798944|imex:IM-16043,"taxid:3702(arath)|taxid:3702(""Arabidopsis thaliana (Mouse-ear cress)"")","taxid:3702(arath)|taxid:3702(""Arabidopsis thaliana (Mouse-ear cress)"")","psi-mi:""MI:0915""(physical association)","psi-mi:""MI:0469""(European Bioinformatics Institute)",intact:EBI-4496936|imex:IM-16043-1867,intact-miscore:0.37
uniprotkb:Q96331,uniprotkb:Q8GYJ9,uniprotkb:O23640|uniprotkb:Q541V4|uniprotkb:Q9SAN6|ensemblplants:AT4G25200.1|intact:EBI-4424847|uniprotkb:Q96331,uniprotkb:Q8GYJ9|intact:EBI-4424843|ensemblplants:AT1G31160.1,"psi-mi:hs23m_arath(display_short)|psi-mi:23.6 kDa heat shock protein, mitochondrial(display_long)|uniprotkb:F24A6.40(orf name)|uniprotkb:At4g25200(locus name)|uniprotkb:HSP23.6(gene name)|IntAct:AT4G25200(author assigned name)",psi-mi:q8gyj9_arath(display_short)|uniprotkb:hinT(gene name)|uniprotkb:At1g31160/F28K20_9(locus name)|uniprotkb:At1g31160(locus name)|uniprotkb:F28K20_9(orf name)|uniprotkb:F28K20.9(orf name)|uniprotkb:HINT 2(gene name synonym)|IntAct:AT1G31160(author assigned name),"psi-mi:""MI:0397""(two hybrid array)",Arabidopsis Consortium. et al.(2011),intact:EBI-4479889|pubmed:21798944|imex:IM-16043,"taxid:3702(arath)|taxid:3702(""Arabidopsis thaliana (Mouse-ear cress)"")","taxid:3702(arath)|taxid:3702(""Arabidopsis thaliana (Mouse-ear cress)"")","psi-mi:""MI:0915""(physical association)","psi-mi:""MI:0469""(European Bioinformatics Institute)",intact:EBI-4497688|imex:IM-16043-1961,intact-miscore:0.37
uniprotkb:F4JSV3,uniprotkb:Q96331,uniprotkb:F4JSV3|intact:EBI-4426799|ensemblplants:AT4G37890.1|uniprotkb:Q9SZJ1|uniprotkb:Q8GYZ4,uniprotkb:O23640|uniprotkb:Q541V4|uniprotkb:Q9SAN6|ensemblplants:AT4G25200.1|intact:EBI-4424847|uniprotkb:Q96331,psi-mi:eda40_arath(display_short)|psi-mi:Probable E3 ubiquitin-protein ligase EDA40(display_long)|uniprotkb:EDA40(gene name)|uniprotkb:At4g37890(locus name)|uniprotkb:F20D10.10(orf name)|uniprotkb:RING-type E3 ubiquitin transferase EDA40(gene name synonym)|uniprotkb:Protein EMBRYO SAC DEVELOPMENT ARREST 40(gene name synonym)|IntAct:AT4G37890(author assigned name),"psi-mi:hs23m_arath(display_short)|psi-mi:23.6 kDa heat shock protein, mitochondrial(display_long)|uniprotkb:F24A6.40(orf name)|uniprotkb:At4g25200(locus name)|uniprotkb:HSP23.6(gene name)|IntAct:AT4G25200(author assigned name)","psi-mi:""MI:0397""(two hybrid array)",Arabidopsis Consortium. et al.(2011),intact:EBI-4479889|pubmed:21798944|imex:IM-16043,"taxid:3702(arath)|taxid:3702(""Arabidopsis thaliana (Mouse-ear cress)"")","taxid:3702(arath)|taxid:3702(""Arabidopsis thaliana (Mouse-ear cress)"")","psi-mi:""MI:0915""(physical association)","psi-mi:""MI:0469""(European Bioinformatics Institute)",intact:EBI-4498096|imex:IM-16043-2012,intact-miscore:0.37
uniprotkb:Q96331,uniprotkb:Q8H1F4,uniprotkb:O23640|uniprotkb:Q541V4|uniprotkb:Q9SAN6|ensemblplants:AT4G25200.1|intact:EBI-4424847|uniprotkb:Q96331,uniprotkb:Q8H1F4|intact:EBI-4454021|ensemblplants:AT4G08520.1|uniprotkb:Q8LER5|uniprotkb:Q8RY90|uniprotkb:O81468,"psi-mi:hs23m_arath(display_short)|psi-mi:23.6 kDa heat shock protein, mitochondrial(display_long)|uniprotkb:F24A6.40(orf name)|uniprotkb:At4g25200(locus name)|uniprotkb:HSP23.6(gene name)|IntAct:AT4G25200(author assigned name)",psi-mi:copz3_arath(display_short)|psi-mi:Coatomer subunit zeta-3(display_long)|uniprotkb:At4g08520(locus name)|uniprotkb:T15F16.12(orf name)|uniprotkb:Zeta-COP 3(gene name synonym)|uniprotkb:Zeta-3-coat protein(gene name synonym)|IntAct:AT4G08520(author assigned name),"psi-mi:""MI:0397""(two hybrid array)",Arabidopsis Consortium. et al.(2011),intact:EBI-4479889|pubmed:21798944|imex:IM-16043,"taxid:3702(arath)|taxid:3702(""Arabidopsis thaliana (Mouse-ear cress)"")","taxid:3702(arath)|taxid:3702(""Arabidopsis thaliana (Mouse-ear cress)"")","psi-mi:""MI:0915""(physical association)","psi-mi:""MI:0469""(European Bioinformatics Institute)",intact:EBI-4498816|imex:IM-16043-2102,intact-miscore:0.37
uniprotkb:Q96331,uniprotkb:Q8L7W7,uniprotkb:O23640|uniprotkb:Q541V4|uniprotkb:Q9SAN6|ensemblplants:AT4G25200.1|intact:EBI-4424847|uniprotkb:Q96331,uniprotkb:Q8L7W7|intact:EBI-4475223|ensemblplants:AT3G01820.1|uniprotkb:Q9SGI9,"psi-mi:hs23m_arath(display_short)|psi-mi:23.6 kDa heat shock protein, mitochondrial(display_long)|uniprotkb:F24A6.40(orf name)|uniprotkb:At4g25200(locus name)|uniprotkb:HSP23.6(gene name)|IntAct:AT4G25200(author assigned name)","psi-mi:kad7_arath(display_short)|psi-mi:Probable adenylate kinase 7, mitochondrial(display_long)|uniprotkb:At3g01820(locus name)|uniprotkb:F28J7.15(orf name)|uniprotkb:Adenylate monophosphate kinase 7(gene name synonym)|uniprotkb:""ATP:AMP phosphotransferase""(gene name synonym)|uniprotkb:ATP-AMP transphosphorylase 7(gene name synonym)|IntAct:AT3G01820(author assigned name)","psi-mi:""MI:0397""(two hybrid array)",Arabidopsis Consortium. et al.(2011),intact:EBI-4479889|pubmed:21798944|imex:IM-16043,"taxid:3702(arath)|taxid:3702(""Arabidopsis thaliana (Mouse-ear cress)"")","taxid:3702(arath)|taxid:3702(""Arabidopsis thaliana (Mouse-ear cress)"")","psi-mi:""MI:0915""(physical association)","psi-mi:""MI:0469""(European Bioinformatics Institute)",intact:EBI-4500192|imex:IM-16043-2274,intact-miscore:0.37
uniprotkb:Q96331,uniprotkb:Q8L9Y3,uniprotkb:O23640|uniprotkb:Q541V4|uniprotkb:Q9SAN6|ensemblplants:AT4G25200.1|intact:EBI-4424847|uniprotkb:Q96331,uniprotkb:Q9ZUA4|ensemblplants:AT2G01760.1|intact:EBI-1100737|uniprotkb:Q8L9Y3,"psi-mi:hs23m_arath(display_short)|psi-mi:23.6 kDa heat shock protein, mitochondrial(display_long)|uniprotkb:F24A6.40(orf name)|uniprotkb:At4g25200(locus name)|uniprotkb:HSP23.6(gene name)|IntAct:AT4G25200(author assigned name)",psi-mi:arr14_arath(display_short)|psi-mi:Two-component response regulator ARR14(display_long)|uniprotkb:At2g01760(locus name)|uniprotkb:T8O11.7(orf name)|uniprotkb:ARR14(gene name)|IntAct:AT2G01760(author assigned name),"psi-mi:""MI:0397""(two hybrid array)",Arabidopsis Consortium. et al.(2011),intact:EBI-4479889|pubmed:21798944|imex:IM-16043,"taxid:3702(arath)|taxid:3702(""Arabidopsis thaliana (Mouse-ear cress)"")","taxid:3702(arath)|taxid:3702(""Arabidopsis thaliana (Mouse-ear cress)"")","psi-mi:""MI:0915""(physical association)","psi-mi:""MI:0469""(European Bioinformatics Institute)",intact:EBI-4500688|imex:IM-16043-2336,intact-miscore:0.37
uniprotkb:Q96331,uniprotkb:Q9LW20,uniprotkb:O23640|uniprotkb:Q541V4|uniprotkb:Q9SAN6|ensemblplants:AT4G25200.1|intact:EBI-4424847|uniprotkb:Q96331,uniprotkb:Q9LW20|intact:EBI-4431271|ensemblplants:AT3G26900.3|ensemblplants:AT3G26900.2|ensemblplants:AT3G26900.1,"psi-mi:hs23m_arath(display_short)|psi-mi:23.6 kDa heat shock protein, mitochondrial(display_long)|uniprotkb:F24A6.40(orf name)|uniprotkb:At4g25200(locus name)|uniprotkb:HSP23.6(gene name)|IntAct:AT4G25200(author assigned name)","psi-mi:skl1_arath(display_short)|psi-mi:Probable inactive shikimate kinase like 1, chloroplastic(display_long)|uniprotkb:SKL1(gene name)|uniprotkb:At3g26900(locus name)|uniprotkb:MDJ14.24(orf name)|IntAct:AT3G26900(author assigned name)","psi-mi:""MI:0397""(two hybrid array)",Arabidopsis Consortium. et al.(2011),intact:EBI-4479889|pubmed:21798944|imex:IM-16043,"taxid:3702(arath)|taxid:3702(""Arabidopsis thaliana (Mouse-ear cress)"")","taxid:3702(arath)|taxid:3702(""Arabidopsis thaliana (Mouse-ear cress)"")","psi-mi:""MI:0915""(physical association)","psi-mi:""MI:0469""(European Bioinformatics Institute)",intact:EBI-4522512|imex:IM-16043-5064,intact-miscore:0.37
uniprotkb:Q96331,uniprotkb:Q9LZ78,uniprotkb:O23640|uniprotkb:Q541V4|uniprotkb:Q9SAN6|ensemblplants:AT4G25200.1|intact:EBI-4424847|uniprotkb:Q96331,uniprotkb:Q680L7|ensemblplants:AT5G04470.1|intact:EBI-1774363|uniprotkb:Q9LZ78,"psi-mi:hs23m_arath(display_short)|psi-mi:23.6 kDa heat shock protein, mitochondrial(display_long)|uniprotkb:F24A6.40(orf name)|uniprotkb:At4g25200(locus name)|uniprotkb:HSP23.6(gene name)|IntAct:AT4G25200(author assigned name)",psi-mi:sim_arath(display_short)|psi-mi:Cyclin-dependent protein kinase inhibitor SIM(display_long)|uniprotkb:Protein SIAMESE(gene name synonym)|uniprotkb:T32M21.70(orf name)|uniprotkb:At5g04470(locus name)|uniprotkb:SIM(gene name)|IntAct:AT5G04470(author assigned name),"psi-mi:""MI:0397""(two hybrid array)",Arabidopsis Consortium. et al.(2011),intact:EBI-4479889|pubmed:21798944|imex:IM-16043,"taxid:3702(arath)|taxid:3702(""Arabidopsis thaliana (Mouse-ear cress)"")","taxid:3702(arath)|taxid:3702(""Arabidopsis thaliana (Mouse-ear cress)"")","psi-mi:""MI:0915""(physical association)","psi-mi:""MI:0469""(European Bioinformatics Institute)",intact:EBI-4523208|imex:IM-16043-5151,intact-miscore:0.37
uniprotkb:Q96331,uniprotkb:Q94AX2,uniprotkb:O23640|uniprotkb:Q541V4|uniprotkb:Q9SAN6|ensemblplants:AT4G25200.1|intact:EBI-4424847|uniprotkb:Q96331,uniprotkb:Q94AX2|intact:EBI-4430187|uniprotkb:F4KFV1,"psi-mi:hs23m_arath(display_short)|psi-mi:23.6 kDa heat shock protein, mitochondrial(display_long)|uniprotkb:F24A6.40(orf name)|uniprotkb:At4g25200(locus name)|uniprotkb:HSP23.6(gene name)|IntAct:AT4G25200(author assigned name)","psi-mi:ptst_arath(display_short)|psi-mi:Protein PTST, chloroplastic(display_long)|uniprotkb:PTST(gene name)|uniprotkb:PROTEIN TARGETING TO STARCH(gene name synonym)|uniprotkb:At5g39790(locus name)|uniprotkb:MKM21.80(orf name)|uniprotkb:PTST1(gene name synonym)|IntAct:AT5G39790(author assigned name)","psi-mi:""MI:0397""(two hybrid array)",Arabidopsis Consortium. et al.(2011),intact:EBI-4479889|pubmed:21798944|imex:IM-16043,"taxid:3702(arath)|taxid:3702(""Arabidopsis thaliana (Mouse-ear cress)"")","taxid:3702(arath)|taxid:3702(""Arabidopsis thaliana (Mouse-ear cress)"")","psi-mi:""MI:0915""(physical association)","psi-mi:""MI:0469""(European Bioinformatics Institute)",intact:EBI-4508936|imex:IM-16043-3367,intact-miscore:0.37
uniprotkb:Q96331,uniprotkb:P25071,uniprotkb:O23640|uniprotkb:Q541V4|uniprotkb:Q9SAN6|ensemblplants:AT4G25200.1|intact:EBI-4424847|uniprotkb:Q96331,intact:EBI-1393394|uniprotkb:Q38972|uniprotkb:Q39064|uniprotkb:Q8H1A0|ensemblplants:AT2G41100.1|ensemblplants:AT2G41100.4|intact:EBI-1238781|uniprotkb:P25071,"psi-mi:hs23m_arath(display_short)|psi-mi:23.6 kDa heat shock protein, mitochondrial(display_long)|uniprotkb:F24A6.40(orf name)|uniprotkb:At4g25200(locus name)|uniprotkb:HSP23.6(gene name)|IntAct:AT4G25200(author assigned name)",psi-mi:cml12_arath(display_short)|psi-mi:Calmodulin-like protein 12(display_long)|uniprotkb:At2g41100(locus name)|uniprotkb:CAL4(gene name synonym)|uniprotkb:TCH3(gene name synonym)|uniprotkb:Touch-induced calmodulin-related protein 3(gene name synonym)|uniprotkb:T3K9.13(orf name)|uniprotkb:CML12(gene name)|IntAct:AT2G41100(author assigned name),"psi-mi:""MI:0397""(two hybrid array)",Arabidopsis Consortium. et al.(2011),intact:EBI-4479889|pubmed:21798944|imex:IM-16043,"taxid:3702(arath)|taxid:3702(""Arabidopsis thaliana (Mouse-ear cress)"")","taxid:3702(arath)|taxid:3702(""Arabidopsis thaliana (Mouse-ear cress)"")","psi-mi:""MI:0915""(physical association)","psi-mi:""MI:0469""(European Bioinformatics Institute)",intact:EBI-4487184|imex:IM-16043-648,intact-miscore:0.37
uniprotkb:Q9SSJ0,uniprotkb:Q96331,ensemblplants:AT3G11400.1|intact:EBI-4438198|uniprotkb:Q9SSJ0,uniprotkb:O23640|uniprotkb:Q541V4|uniprotkb:Q9SAN6|ensemblplants:AT4G25200.1|intact:EBI-4424847|uniprotkb:Q96331,psi-mi:q9ssj0_arath(display_short)|psi-mi:Eukaryotic translation initiation factor 3 subunit G(display_long)|uniprotkb:ATEIF3G1(gene name synonym)|uniprotkb:Eukaryotic translation initiation factor 3 RNA-binding subunit(gene name synonym)|uniprotkb:Eukaryotic translation initiation factor 3 subunit 4(gene name synonym)|uniprotkb:F24K9.7(gene name synonym)|uniprotkb:eIF3g(gene name synonym)|uniprotkb:At3g11400(locus name)|uniprotkb:EIF3G1(gene name)|IntAct:AT3G11400(author assigned name),"psi-mi:hs23m_arath(display_short)|psi-mi:23.6 kDa heat shock protein, mitochondrial(display_long)|uniprotkb:F24A6.40(orf name)|uniprotkb:At4g25200(locus name)|uniprotkb:HSP23.6(gene name)|IntAct:AT4G25200(author assigned name)","psi-mi:""MI:0397""(two hybrid array)",Arabidopsis Consortium. et al.(2011),intact:EBI-4479889|pubmed:21798944|imex:IM-16043,"taxid:3702(arath)|taxid:3702(""Arabidopsis thaliana (Mouse-ear cress)"")","taxid:3702(arath)|taxid:3702(""Arabidopsis thaliana (Mouse-ear cress)"")","psi-mi:""MI:0915""(physical association)","psi-mi:""MI:0469""(European Bioinformatics Institute)",intact:EBI-4529736|imex:IM-16043-5967,intact-miscore:0.37
uniprotkb:Q96331,uniprotkb:Q38819,uniprotkb:O23640|uniprotkb:Q541V4|uniprotkb:Q9SAN6|ensemblplants:AT4G25200.1|intact:EBI-4424847|uniprotkb:Q96331,uniprotkb:Q8VYG1|uniprotkb:Q9M9D7|ensemblplants:AT1G15570.1|intact:EBI-1781564|uniprotkb:Q38819,"psi-mi:hs23m_arath(display_short)|psi-mi:23.6 kDa heat shock protein, mitochondrial(display_long)|uniprotkb:F24A6.40(orf name)|uniprotkb:At4g25200(locus name)|uniprotkb:HSP23.6(gene name)|IntAct:AT4G25200(author assigned name)",psi-mi:cca23_arath(display_short)|psi-mi:Cyclin-A2-3(display_long)|uniprotkb:CYC3C(gene name synonym)|uniprotkb:T16N11.8(orf name)|uniprotkb:At1g15570(locus name)|uniprotkb:G2/mitotic-specific cyclin-A2-3(gene name synonym)|uniprotkb:Cyclin-3c(gene name synonym)|uniprotkb:Cyc3c-At(gene name synonym)|uniprotkb:CYCA2-3(gene name)|IntAct:AT1G15570(author assigned name),"psi-mi:""MI:0397""(two hybrid array)",Arabidopsis Consortium. et al.(2011),intact:EBI-4479889|pubmed:21798944|imex:IM-16043,"taxid:3702(arath)|taxid:3702(""Arabidopsis thaliana (Mouse-ear cress)"")","taxid:3702(arath)|taxid:3702(""Arabidopsis thaliana (Mouse-ear cress)"")","psi-mi:""MI:0915""(physical association)","psi-mi:""MI:0469""(European Bioinformatics Institute)",intact:EBI-4490448|imex:IM-16043-1056,intact-miscore:0.37
uniprotkb:Q41932,uniprotkb:Q96331,uniprotkb:Q41932|intact:EBI-4475318|ensemblplants:AT4G05180.2|ensemblplants:AT4G05180.1|uniprotkb:Q9M0X7,uniprotkb:O23640|uniprotkb:Q541V4|uniprotkb:Q9SAN6|ensemblplants:AT4G25200.1|intact:EBI-4424847|uniprotkb:Q96331,"psi-mi:psbq2_arath(display_short)|psi-mi:Oxygen-evolving enhancer protein 3-2, chloroplastic(display_long)|uniprotkb:PSBQ2(gene name)|uniprotkb:At4g05180(locus name)|uniprotkb:C17L7.100(orf name)|uniprotkb:OEC 16 kDa subunit(gene name synonym)|uniprotkb:16 kDa subunit of oxygen evolving system of photosystem II(gene name synonym)|uniprotkb:PSBQB(gene name synonym)|IntAct:AT4G05180(author assigned name)","psi-mi:hs23m_arath(display_short)|psi-mi:23.6 kDa heat shock protein, mitochondrial(display_long)|uniprotkb:F24A6.40(orf name)|uniprotkb:At4g25200(locus name)|uniprotkb:HSP23.6(gene name)|IntAct:AT4G25200(author assigned name)","psi-mi:""MI:0397""(two hybrid array)",Arabidopsis Consortium. et al.(2011),intact:EBI-4479889|pubmed:21798944|imex:IM-16043,"taxid:3702(arath)|taxid:3702(""Arabidopsis thaliana (Mouse-ear cress)"")","taxid:3702(arath)|taxid:3702(""Arabidopsis thaliana (Mouse-ear cress)"")","psi-mi:""MI:0915""(physical association)","psi-mi:""MI:0469""(European Bioinformatics Institute)",intact:EBI-4491736|imex:IM-16043-1217,intact-miscore:0.37
uniprotkb:Q96331,uniprotkb:Q9SGH4,uniprotkb:O23640|uniprotkb:Q541V4|uniprotkb:Q9SAN6|ensemblplants:AT4G25200.1|intact:EBI-4424847|uniprotkb:Q96331,uniprotkb:Q9SGH4|intact:EBI-4436093|ensemblplants:AT3G01440.1|uniprotkb:Q8LEW8,"psi-mi:hs23m_arath(display_short)|psi-mi:23.6 kDa heat shock protein, mitochondrial(display_long)|uniprotkb:F24A6.40(orf name)|uniprotkb:At4g25200(locus name)|uniprotkb:HSP23.6(gene name)|IntAct:AT4G25200(author assigned name)","psi-mi:pnsl3_arath(display_short)|psi-mi:Photosynthetic NDH subunit of lumenal location 3, chloroplastic(display_long)|uniprotkb:PNSL3(gene name)|uniprotkb:At3g01440(locus name)|uniprotkb:T13O15.8(orf name)|uniprotkb:PsbQ-like protein 2(gene name synonym)|uniprotkb:PQL2(gene name synonym)|uniprotkb:PQL1(gene name synonym)|IntAct:AT3G01440(author assigned name)","psi-mi:""MI:0397""(two hybrid array)",Arabidopsis Consortium. et al.(2011),intact:EBI-4479889|pubmed:21798944|imex:IM-16043,"taxid:3702(arath)|taxid:3702(""Arabidopsis thaliana (Mouse-ear cress)"")","taxid:3702(arath)|taxid:3702(""Arabidopsis thaliana (Mouse-ear cress)"")","psi-mi:""MI:0915""(physical association)","psi-mi:""MI:0469""(European Bioinformatics Institute)",intact:EBI-4527096|imex:IM-16043-5637,intact-miscore:0.37
